0.073318,0.075837,0.073624,0.069938,0.068887,0.073508,0.084028,0.097068,0.10668,0.11045,0.14442,0.26081,0.25032,0.091258,0.022323,0.0094011,0.0056081,0.0042031,0.0036948,0.0034019,0.0031005,0.0027798,0.0024879,0.0022604,0.0021024,0.0019964,0.0019178,0.0018468,0.0017765,0.001725,0.0017569,0.0020137,0.002728,0.0041793,0.0065564,0.0097684,0.013381,0.016942,0.020757,0.026564,0.036778,0.051716,0.066992,0.075203,0.072084,0.060764,0.048806,0.041378,0.038049,0.03528,0.030501
0.071401,0.075132,0.0752,0.074946,0.078391,0.088274,0.10422,0.12193,0.1349,0.14818,0.28147,0.6954,0.70584,0.2332,0.039275,0.0138,0.0092223,0.0076868,0.0070661,0.0065284,0.0058565,0.0051185,0.004445,0.0039215,0.0035645,0.0033422,0.0032062,0.0031133,0.0030374,0.0029915,0.0030746,0.0035344,0.0047957,0.0073723,0.01161,0.017342,0.023759,0.029953,0.036232,0.045271,0.060975,0.084015,0.10762,0.12024,0.11534,0.098185,0.080869,0.071188,0.067548,0.063443,0.054608
0.062786,0.067588,0.070249,0.073821,0.081731,0.095979,0.11551,0.1362,0.15578,0.1858,0.32056,0.68075,0.66427,0.22226,0.042611,0.018704,0.014595,0.013375,0.012735,0.011809,0.010486,0.0090056,0.0076528,0.0066064,0.0059098,0.0055168,0.0053487,0.005321,0.0053507,0.0053933,0.0055451,0.0061764,0.0079911,0.011865,0.018389,0.027294,0.037233,0.046541,0.055131,0.066224,0.085001,0.11281,0.1416,0.15715,0.15164,0.13223,0.11433,0.10687,0.10587,0.10124,0.087146
0.049998,0.055441,0.060286,0.067005,0.078073,0.09451,0.11481,0.1378,0.18091,0.28047,0.38675,0.40333,0.27292,0.099048,0.035725,0.024538,0.022304,0.021963,0.021429,0.019938,0.017612,0.014979,0.012574,0.010729,0.0095485,0.0089949,0.0089744,0.0093435,0.0098828,0.010367,0.010738,0.011331,0.013155,0.017751,0.026209,0.038161,0.051564,0.06371,0.073585,0.084107,0.10098,0.12654,0.15366,0.16875,0.16465,0.1493,0.13829,0.13899,0.14411,0.14033,0.12112
0.036196,0.041676,0.047744,0.056159,0.068371,0.084463,0.10282,0.12703,0.20335,0.4121,0.58976,0.44805,0.18814,0.064579,0.036432,0.032166,0.032682,0.033753,0.033456,0.031243,0.027583,0.023406,0.019598,0.016718,0.014995,0.014478,0.015133,0.01678,0.019061,0.021657,0.023967,0.024658,0.024146,0.026277,0.034283,0.047693,0.063308,0.077113,0.086777,0.09409,0.10432,0.12088,0.13959,0.15073,0.14956,0.14331,0.14438,0.15634,0.16884,0.16701,0.14474
0.02394,0.028872,0.035035,0.043529,0.054954,0.068743,0.083241,0.10257,0.17206,0.36938,0.53823,0.40215,0.16168,0.058391,0.040546,0.041543,0.045386,0.048241,0.04833,0.045363,0.040219,0.034305,0.028929,0.02495,0.022827,0.022855,0.025242,0.029991,0.037477,0.049407,0.063805,0.06849,0.057101,0.04401,0.043297,0.054059,0.069339,0.082924,0.09105,0.09404,0.096081,0.10128,0.10901,0.11467,0.11638,0.11956,0.13174,0.15238,0.16985,0.17004,0.14808
0.014559,0.018543,0.023902,0.031236,0.040613,0.051185,0.061331,0.071858,0.10135,0.18274,0.25107,0.19122,0.089345,0.048128,0.04541,0.05191,0.059173,0.063973,0.06465,0.061148,0.054736,0.047291,0.040546,0.035708,0.033588,0.034947,0.04053,0.051185,0.071072,0.11103,0.16638,0.18826,0.14534,0.085049,0.056462,0.057066,0.068564,0.079839,0.085616,0.084954,0.08078,0.077245,0.076309,0.077366,0.080597,0.089308,0.10666,0.12954,0.14734,0.14868,0.13024
0.0082169,0.011125,0.015225,0.020809,0.027715,0.035135,0.041751,0.046674,0.052791,0.066516,0.076873,0.064127,0.046216,0.043342,0.050967,0.061918,0.072188,0.078905,0.080472,0.07699,0.070014,0.06177,0.054322,0.049202,0.04765,0.051069,0.060996,0.079752,0.11821,0.20306,0.32588,0.37731,0.2842,0.14765,0.073918,0.057755,0.062556,0.06986,0.072953,0.070116,0.063165,0.055657,0.050505,0.049069,0.05233,0.061846,0.078071,0.097327,0.1116,0.11307,0.09977
0.0043964,0.006345,0.0091773,0.013033,0.017732,0.022684,0.027009,0.02991,0.031325,0.032199,0.032783,0.033065,0.036046,0.044115,0.056321,0.070193,0.082749,0.091246,0.094128,0.091554,0.085177,0.07735,0.070279,0.065694,0.065201,0.070818,0.084799,0.11023,0.16068,0.26947,0.42518,0.48832,0.36584,0.18652,0.085608,0.056819,0.05465,0.057292,0.057689,0.053898,0.04693,0.039313,0.033504,0.031274,0.033675,0.041143,0.052965,0.066136,0.075547,0.076568,0.068164
0.0024145,0.0036774,0.0055392,0.0080924,0.011247,0.01468,0.017899,0.020445,0.02218,0.023507,0.025378,0.029103,0.036024,0.046797,0.060817,0.076199,0.090253,0.1004,0.10513,0.10456,0.10021,0.094293,0.088894,0.085714,0.086493,0.093557,0.10943,0.13632,0.18198,0.26669,0.37852,0.41556,0.31313,0.16899,0.084356,0.055389,0.048402,0.046696,0.044663,0.041083,0.037283,0.033215,0.027265,0.022555,0.022691,0.027207,0.034392,0.04205,0.047319,0.047791,0.04297
0.0017754,0.002706,0.0040395,0.0058848,0.0082935,0.011197,0.014381,0.017552,0.02051,0.023382,0.026794,0.03181,0.039576,0.05075,0.064979,0.080729,0.09566,0.10744,0.11462,0.11717,0.11627,0.11373,0.11124,0.11023,0.11224,0.11943,0.13408,0.157,0.18833,0.23073,0.27403,0.27519,0.21187,0.13111,0.079418,0.056264,0.046417,0.041195,0.037762,0.040099,0.057195,0.073996,0.058986,0.030727,0.018624,0.018714,0.022233,0.026063,0.028579,0.028618,0.025941
0.0023499,0.003354,0.0046437,0.0063802,0.0087916,0.012061,0.016169,0.020806,0.025494,0.029915,0.03428,0.039461,0.046693,0.056949,0.070313,0.085718,0.10124,0.11484,0.1251,0.13174,0.13546,0.13745,0.13885,0.1406,0.14377,0.14994,0.16081,0.17648,0.19403,0.20856,0.21268,0.19561,0.15659,0.11331,0.08137,0.061804,0.049871,0.042023,0.039824,0.065789,0.15895,0.25015,0.19759,0.079741,0.024264,0.014629,0.015077,0.016459,0.017297,0.016999,0.015419
0.0044273,0.0059914,0.0077311,0.0098667,0.012846,0.017149,0.022931,0.029756,0.036675,0.042741,0.047688,0.052293,0.0581,0.066641,0.078609,0.093478,0.10974,0.12557,0.13953,0.15102,0.16015,0.16743,0.17336,0.17829,0.18271,0.18747,0.1936,0.20104,0.20732,0.20787,0.19824,0.17683,0.14718,0.11684,0.091584,0.072666,0.058812,0.048849,0.049068,0.10605,0.29836,0.4862,0.3836,0.14782,0.035559,0.013897,0.011588,0.01122,0.010905,0.010263,0.0091481
0.008627,0.011362,0.014051,0.016936,0.020732,0.02631,0.03408,0.043459,0.052915,0.060738,0.066122,0.069811,0.073831,0.080456,0.091102,0.10579,0.12334,0.14204,0.16035,0.17724,0.19225,0.20522,0.216,0.2244,0.23035,0.23407,0.23599,0.23612,0.23322,0.22495,0.20935,0.18667,0.15983,0.13287,0.10881,0.088821,0.072786,0.060538,0.058379,0.10947,0.28623,0.45895,0.36276,0.14298,0.037147,0.015008,0.010915,0.0089864,0.0076298,0.0065398,0.005517
0.015607,0.020235,0.024351,0.028117,0.032536,0.039004,0.048348,0.059959,0.071764,0.081273,0.087122,0.090046,0.092598,0.09784,0.10791,0.12332,0.14308,0.16549,0.18878,0.21152,0.2327,0.25153,0.26731,0.27937,0.2872,0.29056,0.28952,0.28414,0.27416,0.25902,0.23851,0.21364,0.18648,0.15914,0.13331,0.1104,0.091325,0.076357,0.067995,0.08412,0.15486,0.22431,0.17923,0.08126,0.031662,0.017949,0.012565,0.0089583,0.0064479,0.0047501,0.0035717
0.02556,0.032787,0.0387,0.043222,0.047617,0.053918,0.063589,0.076252,0.089533,0.10034,0.10683,0.1097,0.11189,0.11711,0.12805,0.14554,0.16874,0.19581,0.22475,0.25379,0.28161,0.30672,0.32722,0.34283,0.3528,0.35642,0.35351,0.34424,0.32893,0.30815,0.28322,0.25644,0.2294,0.20086,0.1698,0.13958,0.11461,0.095994,0.083091,0.078023,0.085343,0.092832,0.077419,0.0509,0.033468,0.023418,0.016069,0.010534,0.0066924,0.0042264,0.0027163
0.037692,0.047965,0.055808,0.060741,0.064198,0.068891,0.077101,0.089014,0.10237,0.11383,0.12128,0.12528,0.12892,0.13614,0.14991,0.17119,0.19916,0.23189,0.26719,0.30456,0.35348,0.4013,0.4084,0.41491,0.42591,0.43012,0.42601,0.41378,0.39416,0.36879,0.34167,0.31925,0.30238,0.27797,1,1,1,1,0.10283,0.092138,0.084785,0.077704,0.067487,0.054843,0.042207,0.03059,0.020689,0.013073,0.007795,0.0044668,0.002523
0.050084,0.063342,0.072902,0.077788,0.079501,0.081337,0.086445,0.09584,0.10782,0.11929,0.1281,0.13466,0.14182,0.15333,0.17201,0.19879,0.23279,0.27205,0.31466,0.37733,0.59069,0.82565,0.63631,0.50564,0.5048,0.5095,0.50446,0.48966,0.4662,0.43734,0.41259,0.4079,0.42246,1,1,1,1,1,1,0.11118,0.1014,0.091768,0.080391,0.066869,0.052144,0.037814,0.02541,0.015837,0.0092068,0.0050511,0.0026645
0.060805,0.076889,0.087419,0.091263,0.090622,0.089089,0.09033,0.096214,0.10592,0.11703,0.12766,0.13802,0.15047,0.16816,0.19345,0.22704,0.26801,0.31441,0.36495,0.46503,0.94563,1,0.96853,0.6088,0.58681,0.59186,0.58596,0.5687,0.54155,0.5096,0.48908,0.50776,0.56271,1,1,1,1,1,1,0.12868,0.11713,0.1058,0.092605,0.077014,0.060019,0.043467,0.029139,0.018082,0.010427,0.0056374,0.0028995
0.075988,0.10162,0.10966,0.10344,0.096427,0.091297,0.089059,0.091606,0.099041,0.10986,0.12266,0.13755,0.15626,0.18114,0.2139,0.25494,0.30326,0.35698,0.41429,0.4984,0.78663,1,0.84695,0.66936,0.66783,0.67405,0.6673,0.64761,0.61666,0.58025,0.55684,0.57803,0.64046,1,1,1,1,1,1,0.14216,0.12809,0.11467,0.099672,0.082478,0.064066,0.046306,0.031011,0.019236,0.011091,0.0059913,0.0030726
0.13459,0.21193,0.20203,0.13729,0.10075,0.088962,0.084292,0.084615,0.090519,0.10144,0.11659,0.13608,0.16106,0.19308,0.23323,0.28156,0.33704,0.39783,0.46162,0.52867,0.61693,0.70335,0.71515,0.72603,0.7454,0.75264,0.745,0.72293,0.68809,0.64532,0.60864,0.60157,0.62284,1,1,1,1,1,0.17294,0.15057,0.13319,0.11727,0.10058,0.082441,0.063643,0.045852,0.030688,0.01908,0.011082,0.0060777,0.0031751
0.2649,0.46091,0.40955,0.21069,0.10807,0.084219,0.078219,0.077756,0.083157,0.094656,0.11209,0.13567,0.16614,0.20444,0.25112,0.30596,0.36789,0.43514,0.50538,0.57587,0.64391,0.70554,0.75567,0.79332,0.81673,0.82426,0.81555,0.79116,0.75263,0.70337,0.65123,0.60848,0.57651,0.53783,0.72189,1,1,0.22217,0.18081,0.15413,0.13292,0.11426,0.096084,0.07761,0.059344,0.042547,0.028493,0.017997,0.011237,0.0072904,0.004474
0.32227,0.57277,0.50131,0.23958,0.10668,0.078217,0.072602,0.072539,0.078285,0.090683,0.11011,0.13694,0.17174,0.21502,0.26697,0.32716,0.39452,0.46738,0.54353,0.6201,0.69353,0.75973,0.81466,0.85513,0.87918,0.88602,0.87572,0.84896,0.8072,0.75294,0.69044,0.62555,0.56121,0.49329,0.431,0.38379,0.28746,0.22523,0.18519,0.15398,0.12889,0.10755,0.088148,0.069808,0.052681,0.037545,0.025484,0.018465,0.01885,0.022424,0.018767
0.20568,0.35467,0.31591,0.1655,0.088628,0.071694,0.068238,0.069226,0.075768,0.089142,0.11014,0.13936,0.17729,0.22423,0.28013,0.34442,0.41606,0.4936,0.5751,0.65773,0.73742,0.80898,0.86724,0.90852,0.93133,0.93584,0.9229,0.89348,0.84889,0.79119,0.7234,0.6493,0.57239,0.49477,0.41852,0.3472,0.28397,0.23063,0.18689,0.15158,0.12305,0.099417,0.0791,0.061173,0.045438,0.032287,0.023755,0.028871,0.061495,0.1007,0.091599
0.086679,0.13179,0.12683,0.090762,0.071358,0.066201,0.064995,0.067189,0.074637,0.08889,0.11105,0.14192,0.18204,0.23161,0.29036,0.3576,0.43236,0.51356,0.59982,0.68854,0.77491,0.85204,0.91291,0.95318,0.97227,0.97214,0.95506,0.92245,0.87539,0.81541,0.74503,0.66754,0.58651,0.50533,0.42704,0.35437,0.28943,0.23338,0.18644,0.14802,0.1169,0.091604,0.070757,0.053405,0.03908,0.028028,0.025117,0.055887,0.16053,0.27998,0.25797
0.047195,0.059784,0.064797,0.063826,0.06256,0.061838,0.062211,0.065545,0.073858,0.088844,0.11184,0.14388,0.18561,0.23717,0.29806,0.36731,0.44398,0.52754,0.61745,0.71163,0.80446,0.88684,0.94934,0.98672,0.99976,0.99291,0.97041,0.93436,0.88538,0.82418,0.75272,0.67413,0.59198,0.50971,0.43044,0.35673,0.29048,0.23279,0.18401,0.14377,0.11115,0.084956,0.064028,0.04743,0.034538,0.025488,0.027148,0.077005,0.23439,0.41235,0.38056
0.038224,0.046006,0.0518,0.055224,0.056823,0.057649,0.059312,0.063742,0.072869,0.088458,0.11207,0.145,0.1881,0.24141,0.30406,0.37457,0.4518,0.53571,0.62687,0.72403,0.82109,0.90685,0.96944,1,1,0.99493,0.96745,0.92951,0.88078,0.81976,0.7475,0.66822,0.58618,0.50449,0.42582,0.35254,0.28646,0.22865,0.17951,0.13878,0.10576,0.079501,0.05904,0.043567,0.032438,0.025427,0.027187,0.065473,0.18477,0.31889,0.29317
0.03277,0.039446,0.044877,0.04872,0.05123,0.05329,0.056277,0.061846,0.071761,0.087817,0.11182,0.14542,0.18973,0.24471,0.30889,0.37994,0.45609,0.53753,0.6259,0.72114,0.8174,0.90247,0.96301,0.99224,0.99315,0.97487,0.94698,0.91526,0.87601,0.81779,0.73938,0.65365,0.56996,0.48964,0.41307,0.34178,0.27737,0.22089,0.17273,0.13274,0.10036,0.074864,0.055563,0.041937,0.03353,0.029698,0.030944,0.046235,0.091497,0.14055,0.12596
0.027112,0.032941,0.038053,0.042242,0.045733,0.049199,0.053681,0.06048,0.071127,0.087417,0.11142,0.14525,0.19034,0.24661,0.31189,0.38264,0.45595,0.53169,0.61231,0.69921,0.78789,0.86687,0.92298,0.94928,0.94877,0.93205,0.9148,0.91088,0.90594,0.8557,0.75241,0.64,0.54613,0.46624,0.39288,0.32494,0.26355,0.20965,0.16364,0.12542,0.094603,0.070695,0.053416,0.042834,0.03926,0.042266,0.04843,0.053828,0.05965,0.062056,0.049451
0.021503,0.026617,0.031587,0.036341,0.041064,0.046192,0.052367,0.06046,0.071688,0.087796,0.11111,0.14423,0.18907,0.24572,0.31148,0.38138,0.45059,0.51777,0.58596,0.65856,0.73353,0.80167,0.85144,0.87625,0.87828,1,1,1,1,0.9413,0.79215,0.6304,0.51657,0.43565,0.36636,0.30292,0.24564,0.19535,0.15245,0.1169,0.088461,0.06696,0.052722,0.047198,0.055571,0.092171,0.11217,0.1078,0.089074,0.068553,0.048289
0.016491,0.021098,0.026156,0.031722,0.037929,0.044935,0.052935,0.062293,0.073831,0.089154,0.11078,0.14178,0.18485,0.24091,0.30753,0.37797,0.44355,0.50001,0.55138,0.60487,0.6622,0.71696,0.75952,0.78365,1,1,1,1,1,0.97026,0.79348,0.60199,0.47776,0.39888,0.33488,0.27687,0.22457,0.17872,0.13975,0.10772,0.082495,0.064234,0.054093,0.057167,0.14844,0.977,0.65357,0.26161,0.16929,0.10593,0.06893
0.012468,0.0168,0.022161,0.028722,0.036545,0.045498,0.055298,0.06576,0.077241,0.091104,0.10994,0.13733,0.17724,0.23287,0.30349,0.37976,0.44509,0.48898,0.51797,0.54736,0.58473,0.6257,0.66113,0.68446,1,1,1,1,1,1,0.69285,0.53261,0.42654,0.35716,0.30003,0.24815,0.20146,0.16082,0.12683,0.099715,0.079141,0.065,0.059286,0.072737,0.26511,1,1,0.48563,0.27699,0.14864,0.089915
0.0095352,0.013774,0.019547,0.027112,0.036456,0.047171,0.058514,0.069766,0.080795,0.092644,0.10785,0.1305,0.16645,0.22276,0.3021,0.39136,0.46124,0.49116,0.49225,0.49306,0.50944,0.53752,0.56643,0.58826,0.60007,1,1,1,1,0.6312,0.54094,0.44264,0.3691,0.31297,0.26351,0.21816,0.17766,0.14346,0.11728,0.099692,0.088073,0.078979,0.074591,0.089848,0.18244,0.50695,0.65341,0.53822,0.31631,0.17002,0.1021
0.0075327,0.011744,0.017861,0.026199,0.036676,0.048654,0.061019,0.072597,0.082821,0.092382,0.10364,0.12104,0.15224,0.20831,0.29569,0.39789,0.47292,0.49007,0.46521,0.44026,0.4388,0.45652,0.4799,0.49951,0.51129,1,1,1,1,0.46979,0.41924,0.3638,0.314,0.26902,0.22702,0.18836,0.15485,0.13025,0.12048,0.12684,0.13668,0.13297,0.1178,0.11522,0.16282,0.29136,0.4167,0.38828,0.25993,0.16229,0.10275
0.0061604,0.010275,0.016486,0.025132,0.036082,0.048549,0.061185,0.072521,0.081671,0.089007,0.096596,0.10878,0.13372,0.1841,0.26826,0.3694,0.44187,0.45172,0.41604,0.38069,0.37132,0.3833,0.4025,0.41941,0.42996,0.43286,0.42824,0.41693,0.3988,0.37241,0.33864,0.30146,0.26392,0.22715,0.19205,0.16012,0.13486,0.12598,0.14975,0.20834,0.26266,0.26216,0.21148,0.16412,0.16049,0.20302,0.24969,0.24586,0.21029,0.17786,0.11332
0.0051158,0.0089652,0.0149,0.023254,0.033868,0.045913,0.05797,0.068472,0.07638,0.081823,0.086488,0.094056,0.11146,0.14943,0.21532,0.29609,0.35508,0.36474,0.33853,0.31292,0.30782,0.31892,0.33487,0.34851,0.35691,0.35898,0.35439,0.34336,0.32638,0.30412,0.27774,0.24878,0.21869,0.18868,0.15999,0.13455,0.11835,0.12998,0.20101,0.33381,0.44873,0.44683,0.34002,0.22981,0.17953,0.17934,0.19196,0.20141,0.32087,0.52355,0.29963
0.0041906,0.0075778,0.01286,0.020338,0.029854,0.04063,0.051339,0.060504,0.067099,0.071112,0.073833,0.078023,0.088459,0.11208,0.15362,0.20562,0.24659,0.26035,0.25479,0.25043,0.25671,0.26886,0.28026,0.28859,0.29343,0.29413,0.28992,0.2827,0.28934,0.25295,0.22592,0.20275,0.17882,0.15496,0.13217,0.11249,0.10358,0.13002,0.23339,0.4154,0.56897,0.56468,0.4215,0.27226,0.1955,0.1766,0.17511,0.19715,0.52478,1,0.59771
0.0033003,0.006076,0.010431,0.016615,0.024493,0.03341,0.04225,0.049762,0.055066,0.058098,0.059812,0.06214,0.067984,0.081022,0.1037,0.13302,0.16012,0.17916,0.19477,0.2141,0.23414,0.24561,0.24665,0.24377,0.24207,0.24134,0.23898,0.3566,1,0.51022,0.18397,0.1638,0.14552,0.12744,0.11,0.09487,0.088967,0.11436,0.20798,0.37105,0.5089,0.50844,0.38739,0.26098,0.19451,0.17323,0.16342,0.16349,0.32179,0.59722,0.33401
0.0024574,0.0045665,0.0078866,0.01261,0.018638,0.025468,0.03225,0.038032,0.042142,0.04453,0.0459,0.047595,0.05137,0.059089,0.07198,0.089502,0.11012,0.13551,0.17158,0.2175,0.25479,0.26229,0.24274,0.21876,0.20677,0.20746,0.21223,0.37027,1,0.56912,0.15141,0.13322,0.11996,0.10743,0.094892,0.083139,0.076669,0.089312,0.14368,0.2413,0.32747,0.33661,0.27911,0.22011,0.19135,0.17743,0.15935,0.13567,0.12695,0.13168,0.078446
0.0017183,0.0032079,0.0055593,0.0089127,0.013201,0.018075,0.022936,0.027125,0.030188,0.032123,0.033461,0.035159,0.038373,0.044195,0.053403,0.066569,0.085833,0.11851,0.17487,0.24971,0.30697,0.3085,0.26166,0.21089,0.18952,0.20068,0.22425,0.23452,0.25347,0.17409,0.12973,0.11209,0.10283,0.095669,0.0877,0.078514,0.070458,0.070443,0.089122,0.12876,0.16954,0.18805,0.19149,0.20337,0.21916,0.21174,0.17571,0.13146,0.09432,0.065298,0.040967
0.0011395,0.0021396,0.00373,0.0060117,0.0089403,0.012272,0.015596,0.018473,0.020637,0.022152,0.023453,0.025261,0.02841,0.033667,0.041662,0.053383,0.072513,0.10944,0.17766,0.27001,0.33931,0.33614,0.27101,0.20408,0.18313,0.21565,0.26921,0.28755,0.2446,0.17418,0.12215,0.099521,0.093441,0.091504,0.087797,0.080603,0.071146,0.063416,0.062997,0.073009,0.090911,0.11626,0.16112,0.23105,0.28939,0.2829,0.21507,0.13905,0.087033,0.055504,0.034333
0.00076008,0.001463,0.0026128,0.0042941,0.0064624,0.0088948,0.011235,0.013143,0.01448,0.015413,0.016395,0.01805,0.021033,0.025938,0.033284,0.044008,0.061571,0.095506,0.15803,0.24235,0.30507,0.30097,0.24028,0.18051,0.17105,0.22301,0.2983,0.32565,0.27143,0.18116,0.1163,0.09149,0.089171,0.092275,0.092403,0.086719,0.076013,0.063827,0.054946,0.053423,0.062662,0.091468,0.15811,0.26393,0.35085,0.34204,0.24601,0.14282,0.078985,0.046662,0.028186
0.0006114,0.0012706,0.002421,0.0041679,0.0064266,0.0088493,0.010915,0.01219,0.012598,0.012504,0.012568,0.013499,0.015897,0.02022,0.026836,0.036342,0.050857,0.076226,0.11984,0.17681,0.21887,0.21678,0.17762,0.14228,0.15525,0.21918,0.27713,0.28948,0.23813,0.15724,0.10113,0.082981,0.08607,0.093676,0.096912,0.092378,0.080726,0.065798,0.052912,0.047019,0.052953,0.080371,0.14629,0.24991,0.33338,0.32237,0.22681,0.12601,0.06548,0.03679,0.021727
0.00073016,0.0016756,0.003424,0.0061574,0.0096873,0.013309,0.015998,0.016939,0.016056,0.014098,0.012242,0.011558,0.012721,0.016065,0.021771,0.030062,0.041658,0.058609,0.083424,0.11319,0.13472,0.13468,0.11734,0.11957,0.2366,0.39369,0.32448,0.21431,0.15914,0.1089,0.077509,0.071889,0.080564,0.091289,0.09653,0.092937,0.081158,0.065343,0.051479,0.045373,0.051802,0.076498,0.12722,0.19894,0.25162,0.23806,0.1677,0.094675,0.050319,0.0289,0.016356
0.0011476,0.0027778,0.0058636,0.010739,0.017024,0.023346,0.02772,0.028583,0.025793,0.02076,0.015621,0.012159,0.011293,0.013272,0.018171,0.026068,0.03671,0.049286,0.062789,0.075492,0.083611,0.083476,0.078849,0.1261,0.4429,0.80379,0.51043,0.16813,0.086531,0.063729,0.054638,0.059073,0.07086,0.082553,0.088482,0.085727,0.074988,0.060524,0.048821,0.046613,0.058689,0.086268,0.12629,0.16793,0.1887,0.16968,0.12104,0.074831,0.073241,0.093373,0.038474
0.0018402,0.0045366,0.0096754,0.017817,0.028303,0.03878,0.045848,0.04683,0.041467,0.032121,0.02233,0.014961,0.011372,0.011918,0.017013,0.02724,0.041493,0.05535,0.063662,0.065259,0.062825,0.058797,0.056031,0.096466,0.35511,0.64399,0.39061,0.10356,0.04287,0.035964,0.037643,0.045789,0.057336,0.067887,0.073328,0.071341,0.062677,0.051457,0.044478,0.049697,0.072806,0.11156,0.15361,0.18233,0.18439,0.15697,0.11276,0.094857,0.34914,0.68177,0.25674
0.0026705,0.0066221,0.014168,0.026131,0.041534,0.056888,0.067155,0.068367,0.06012,0.045871,0.030782,0.019,0.012506,0.012194,0.019859,1,1,0.08629,0.092082,0.080422,0.062946,0.04934,0.041474,0.047274,0.10741,0.17498,0.10969,0.037152,0.021825,0.021641,0.025605,0.032978,0.042101,0.050219,0.054448,0.053129,0.047026,0.039945,0.039149,0.055355,0.097178,0.15656,0.2066,0.22632,0.21376,0.17607,0.12632,0.11922,0.54433,1,0.40819
0.0033846,0.0084101,0.018013,0.033239,0.05284,0.072361,0.085371,0.086801,0.076122,0.05772,0.038138,0.022633,0.013865,0.013752,1,1,1,1,1,0.11962,0.090377,0.064247,0.039004,0.027369,0.027279,0.02911,0.021725,0.014563,0.012726,0.013586,0.016658,0.021742,0.02785,0.033253,0.03608,0.035283,0.031588,0.02849,0.03476,0.068127,0.14455,0.2408,0.2956,0.28595,0.24314,0.19118,0.13591,0.09625,0.18795,0.32435,0.12207
0.0037102,0.0092265,0.019769,0.036487,0.058006,0.079429,0.093688,0.095205,0.083394,0.063058,0.041368,0.0241,0.014356,1,1,1,1,1,1,0.19079,0.23795,0.22143,0.093263,0.026554,0.015013,0.012294,0.01013,0.0085347,0.0078729,0.0083461,0.010107,0.01304,0.01657,0.019694,0.021324,0.020884,0.019011,0.01897,0.031948,0.086162,0.20835,0.3518,0.40391,0.34234,0.2526,0.18404,0.12904,0.081739,0.051502,0.036117,0.014304
0.0035078,0.008726,0.0187,0.034517,0.054875,0.075138,0.088616,0.090029,0.078816,0.059516,0.038906,0.022451,0.013171,1,1,1,1,1,1,0.28602,0.56815,0.60674,0.23744,0.03955,0.010418,0.0076153,0.0062531,0.00526,0.0047583,0.0048788,0.0056957,0.0071379,0.0089021,0.010465,0.011268,0.01104,0.010274,0.011758,0.027215,0.089259,0.22937,0.38901,0.43126,0.33755,0.22382,0.15222,0.10559,0.06727,0.037432,0.018035,0.0074339
0.0028577,0.0071101,0.015238,0.028128,0.044718,0.06123,0.072209,0.073351,0.064197,0.048444,0.031608,0.018129,0.010415,1,1,1,1,1,1,0.25773,0.5738,0.6273,0.24325,0.036527,0.0067894,0.0045679,0.0037404,0.0031246,0.0027658,0.0027204,0.0030153,0.0036108,0.0043631,0.0050305,0.0053592,0.0052409,0.004989,0.0064582,0.018108,0.064239,0.16851,0.28655,0.31516,0.24194,0.15641,0.10532,0.073852,0.047851,0.026991,0.013073,0.0054232
